dr12objid,RA,DEC,redShift,nuv_mag,j,jIvar,h,hIvar,k,kIvar,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,nearest_galexid,petromag_r,petror90_r
1237668310016262333,233.9153,12.6064,0.01058895,17.371166229248,15.523,104.1233,13.788,0.0,14.448,69.44444,16.23691,14.92873,14.311,13.98029,13.71055,6382737743164735563,14.31908,33.16376
1237661974936682617,185.2652,7.077656,0.007900783,18.99107780456546,15.211,81.16225,14.38,145.159,14.178,96.11687,16.65796,15.33676,14.64569,14.32325,14.06898,3084651421926170503,14.79129,33.73863
1237661358616018997,177.7085,48.25145,0.002707319,18.23219108581545,16.834,27.12674,15.817,26.03082,15.123,0.0,17.00336,16.33941,16.13237,16.17254,16.09429,3858637239337621456,16.39624,7.460176
1237658492810952729,167.7271,9.621829,0.005299286,16.547020912170403,15.549,45.04301,15.171,32.65306,14.475,60.09255,16.07897,15.28853,15.10508,15.06722,15.01707,6379078544847276130,15.04322,9.590049
1237651754542956604,170.3541,3.013952,0.00581081,18.99528312683107,14.632,46.27701,13.876,46.27701,13.453,78.31467,15.79663,14.15142,13.41895,13.0459,12.86499,2858239987737959315,13.60355,25.71975
1237667782814859386,137.3439,15.61366,0.01220082,19.309196472168,14.215,76.94675,13.626,74.31629,13.328,135.2082,16.7016,15.03737,14.32245,13.9428,13.67388,6377741547295738893,14.4794,14.31803
1237660670886740014,143.611,9.916457,0.01053151,19.3286371231079,15.326,61.03515,14.495,32.65306,14.199,54.86968,16.52034,15.08705,14.37853,13.99794,13.7088,3124480131132820149,14.70363,23.62092
1237660670349934624,143.7742,9.649227,0.01136799,20.0058307647705,14.089,168.6625,13.51,164.3655,13.064,330.5785,17.12302,15.44698,14.72329,14.33985,14.10038,3124480131132817870,14.79629,9.278093
1237655125009629193,185.3186,4.595706,0.00753946,17.3222058614095,12.866,307.787,12.196,244.1406,11.857,260.1457,14.85653,12.96242,12.16875,11.78117,11.53192,2489331846185230434,12.25268,47.88859
1237667448874401833,177.5841,25.96187,0.01253917,15.637752532959,15.473,129.1322,15.005,49.59333,14.654,73.05136,15.60088,14.54513,14.1775,14.00181,13.87011,6378867439688484929,14.16424,22.10784
1237653612113166459,147.3763,55.5797,0.005252107,17.1313419342041,16.662,27.41153,15.295,0.0,15.877,17.65412,16.16428,15.46083,15.33829,15.55532,15.48532,6373624984353374709,15.64057,13.74866
1237662503218970628,236.4412,36.0281,0.01141854,18.078723907470703,16.847,17.95461,15.021,0.0,14.818,0.0,17.51612,16.50241,16.14483,15.94038,15.89186,3246640271224472688,16.16724,9.388358
1237663917880442991,126.9741,60.17406,0.004879453,19.80098533630375,16.264,52.50998,15.569,34.60207,15.468,31.91931,18.1765,17.01545,16.45601,16.16887,15.97719,3795973872446083377,16.35237,9.60682
1237658310791725111,176.8282,58.88584,0.008525833,17.6693820953369,16.396,29.86055,15.745,35.85643,15.597,20.85027,17.19356,16.38375,16.18562,16.10405,16.0233,6374399041613075264,16.19161,5.426647
1237661972262748173,192.8898,8.04535,0.01207614,17.7124547958374,16.271,39.0625,15.589,27.41153,15.049,30.18959,17.08192,16.24548,15.94989,15.85273,15.71387,6378761963881627788,15.86296,9.434257
1237663787959451682,128.5242,60.13066,0.004958132,17.6099376678467,15.648,74.31629,15.048,31.91931,14.909,37.18025,16.60144,15.61935,15.17506,14.96884,14.80839,6373589787096383503,15.10345,13.40723
1237661417138356265,211.3416,54.26991,0.006573245,19.14565229415895,15.992,87.34387,15.165,56.53231,14.956,49.59333,16.70404,15.40939,14.79721,14.52582,14.32253,2492146595952332615,15.09735,25.50946
1237662236932046972,190.6917,9.510726,0.003179083,19.4954071044922,16.155,27.41153,14.573,0.0,14.23,0.0,17.19259,15.75171,15.13663,14.8077,14.66082,3223348216901672332,14.99066,23.70004
1237661852549054520,204.1403,44.59915,0.008555046,18.5980625152588,13.219,493.8271,12.26,730.4601,12.064,730.4601,16.30485,14.52041,13.69529,13.25818,12.87589,3868770338499199819,13.83117,18.47812
1237661388673515530,193.8414,58.34411,0.008307869,14.556166172027625,12.628,594.884,11.63,657.4622,11.519,516.5289,14.35227,12.74457,11.97918,11.59305,11.35092,2853560466046714344,11.9842,34.22731
1237661417665462397,171.6699,56.81432,0.005984208,18.4310998916626,16.667,22.89325,15.811,19.06905,15.226,0.0,17.4518,16.42293,16.07479,15.90144,15.73132,3228625872714993945,16.04349,10.46227
1237663531873468602,131.8837,60.32046,0.004997529,19.8579320907593,16.399,35.85643,15.227,0.0,15.566,25.5076,18.47149,17.36703,16.84657,16.59391,16.41493,3797099772352927999,16.71029,7.964867
1237665129609887801,163.2838,33.91037,0.005766408,15.07493209838865,13.322,472.5898,12.859,400.0,12.684,268.745,14.81409,13.81429,13.40801,13.21403,13.06757,3228133291505748979,13.4171,11.90092
1237662199353245754,218.2884,10.51081,0.007408408,15.4443802833557,13.267,51.02041,12.597,25.5076,11.883,132.1179,14.81216,13.47797,12.8128,12.48835,12.27567,6383511812237688833,12.80375,14.22431
1237668623011610631,182.9088,16.47836,0.007819204,16.793769836425767,15.548,17.80341,15.045,14.13308,13.56,0.0,15.86623,14.94271,14.41873,14.23553,14.11226,3220885310855455270,14.38876,13.27981
1237657633799012471,142.2307,49.23854,0.009109695,18.5192794799805,14.879,46.27701,13.901,65.03642,13.49,108.5069,16.49231,14.86592,14.08023,13.64759,13.26984,6373765785192498903,13.93961,32.36792
1237665016311513135,162.5647,32.76817,0.005580022,16.891520500183148,14.758,222.7667,14.197,152.4158,13.925,164.3655,16.29127,15.19329,14.74796,14.53608,14.38026,3062555636256477374,14.63938,14.56564
1237662195070861371,207.7656,40.43074,0.00859632,18.5986967086792,15.973,156.25,15.575,62.98816,15.105,54.06574,17.32004,16.41874,16.03745,15.92412,15.77269,2491970674089793912,16.29378,7.404985
1237668349206855736,208.2726,15.84455,0.0102141,18.372838973999,13.339,540.8328,12.716,318.8775,12.305,594.884,16.10443,14.58165,13.83523,13.42993,13.08729,6378585949679387570,13.93902,15.66845
1237655371429707919,156.9885,60.63412,0.004153254,18.47620582580565,16.413,28.59676,14.755,0.0,14.585,0.0,17.19062,16.02686,15.63539,15.40699,15.3328,2836883073676617304,15.60487,11.76517
1237651735777509640,226.9492,1.292049,0.006901911,18.824210166931152,15.877,33.41241,15.535,19.23669,15.166,25.76722,16.25215,14.90856,14.33162,14.02534,13.84511,2933640096920901401,14.78138,24.42568
1237668294982369408,166.0973,19.91712,0.004153254,19.95193767547605,15.451,70.61648,15.0,43.28255,14.838,54.06574,16.92436,15.45434,14.84017,14.5223,14.31718,2503511148134931563,15.15723,16.69671
1237658203969880124,168.5454,48.31852,0.00702235,14.5469961166382,12.335,152.4158,11.644,129.1322,11.133,210.0399,14.1982,12.50201,11.69526,11.2207,10.82406,6374117547306910382,11.50209,46.66215
1237659146706681899,216.1271,57.13768,0.01056849,17.021416982015,15.396,54.86968,14.853,35.85643,14.573,50.29928,16.40819,15.51287,15.16863,15.01744,14.85729,3156321987873222756,15.10222,10.35898
1237655371436261422,188.6423,63.52505,0.009152405,14.847753524780302,15.008,62.00012,14.39,57.3921,13.948,70.61648,14.72975,13.31308,12.7075,12.34322,12.17412,3146716654292962102,12.70022,39.96159
1237667783913701402,197.9043,22.91549,0.008693626,14.4733772277832,12.918,104.1233,12.294,85.73388,11.877,132.1179,14.41587,12.79835,12.033,11.6148,11.19897,6378621183441502841,11.85677,51.11847
1237662473690874067,236.2174,36.47934,0.01116591,17.535565376281752,16.205,54.86968,15.928,24.02922,14.692,0.0,17.26214,16.12915,15.70212,15.54428,15.43505,3246640271224476989,15.67979,12.89149
1237667911663157350,175.4137,24.8005,0.0123417,16.0792541503906,13.451,318.8775,12.801,229.5684,12.529,244.1406,15.3475,13.78698,13.0298,12.66279,12.40324,6378867433243936024,13.04105,28.32054
1237661387602526337,205.1246,56.24885,0.009770051,18.2241363525391,16.488,42.16563,15.257,0.0,14.735,0.0,17.82028,16.77597,16.3875,16.18197,16.04156,6374434248533738786,16.33764,9.551212
1237661417138094141,210.3168,54.41872,0.006284812,19.1061019897461,13.265,268.745,12.534,192.9013,12.136,566.8934,16.17089,14.41944,13.67664,13.27886,12.9718,3116774753645373574,13.72208,14.59126
1237667736124915842,198.422,22.62565,0.01079317,17.8305931091309,15.294,123.4568,13.933,0.0,14.527,54.06574,16.77316,15.58083,14.99149,14.67836,14.4075,6378621183443599848,14.96912,19.72968
1237664854181150751,215.943,34.017,0.01181439,17.57549705505372,13.394,434.0278,12.969,182.615,12.655,251.9526,16.28919,14.71094,13.93422,13.5256,13.25689,2540982504411633924,13.88382,19.87561
1237664853642379321,210.8813,35.02531,0.01295681,19.119653701782248,12.486,152.4158,11.82,168.6625,11.402,434.0278,15.51325,13.59708,12.79057,12.37997,12.11715,6374750944389759190,12.75745,23.64234
1237657873792172061,140.8222,40.20005,0.005947985,16.2669334411621,15.012,40.05768,14.277,33.02946,14.024,55.69168,15.98813,14.66521,13.90196,13.59733,13.33169,6373906480804924204,13.8606,23.17013
1237661059574595783,50.59046,41.24158,0.01282975,20.64392137527465,15.632,82.64463,14.847,66.09822,14.739,54.86968,17.4831,15.44827,14.5003,14.04313,13.74261,2483596793532647397,14.95536,23.44447
1237668585434120195,171.7966,17.03017,0.003869951,14.210918903350851,13.528,268.745,13.093,120.7584,12.937,106.2812,13.84933,12.59511,11.99383,11.69324,11.50793,3228590688342904444,11.97512,39.75184
1237655369822503043,173.1836,61.82692,0.01083798,15.8188943862915,16.109,43.85773,14.526,0.0,14.432,0.0,15.4292,14.10027,13.57735,13.29473,13.11357,6375102762340844840,13.55643,31.7495
1237662306186821641,207.2336,39.98518,0.008852479,17.118851979573602,12.001,771.605,11.373,493.8271,11.084,566.8934,14.71954,12.92121,12.06606,11.65191,11.37672,3239286737457907776,12.1675,40.13126
1237667911662633076,174.0082,24.68811,0.01195208,18.6781921386719,16.762,32.65306,16.233,25.25189,15.578,32.65306,17.74412,16.98701,16.67564,16.55517,16.42247,6374821303470261403,16.60744,8.061492
1237665129093595229,219.4979,30.51535,0.0120821,17.8931751251221,16.255,48.22532,14.712,0.0,14.475,0.0,16.98503,16.18721,15.73371,15.54855,15.43127,6379254482813848096,15.55435,14.32284
1237663786883153983,123.6389,54.79958,0.01171486,17.0800018310547,13.644,198.3733,12.861,118.1474,12.339,369.8225,15.99539,14.37186,13.54792,13.14496,12.85705,6373589859037086245,13.5723,20.50422
1237658304352419881,158.5423,58.06363,0.007472512,16.83293787638345,16.69,44.44444,16.168,17.36111,15.763,20.4746,16.79189,16.34792,16.50896,16.87825,16.80931,2538976995202588137,16.60251,5.379946
1237662264318099500,217.9687,8.933013,0.007237943,17.3187313079834,15.572,48.22532,15.141,19.75309,14.883,27.41153,16.5397,15.44083,15.00096,14.78914,14.62384,6383546946143916267,14.89899,18.06493
1237661971185401859,184.5749,7.128051,0.008981328,18.300776799519852,16.174,36.28974,14.825,0.0,14.562,0.0,17.74751,16.88375,16.51771,16.38457,16.25306,3084651421928267966,16.38223,7.67487
1237668584896135192,169.321,16.32712,0.003499622,17.9940204620361,16.014,62.00012,14.74,0.0,14.511,0.0,16.35709,15.13581,14.74012,14.38514,14.3895,6379043424899695290,14.69446,22.59717
1237664668428730381,138.8852,30.14006,0.006322867,17.20971488952637,14.668,416.4931,14.175,244.1406,13.958,204.0816,16.13159,15.31882,14.90747,14.71747,14.56348,2550798944398491210,15.0665,9.671021
1237661873484595216,208.0408,43.2429,0.0077874,15.21243524551395,14.345,129.1322,13.973,53.27935,13.693,113.1734,14.98902,13.7079,13.20367,12.97073,12.80903,3231088778761218201,13.19735,29.0628
1237667911142080563,214.6806,21.81759,0.008590456,15.9001789093018,16.465,47.56243,15.215,0.0,14.888,0.0,16.28004,15.41222,15.13172,15.04377,15.00847,6378515622811141142,15.44143,23.53846
1237662306187149376,208.2433,39.71869,0.008808019,17.299912261962863,16.411,48.90215,14.887,0.0,14.504,0.0,16.6462,15.73523,15.39409,15.21171,15.09281,2491970674089787621,15.40118,10.59651
1237662263244423253,218.1073,8.078642,0.007462859,14.8188571929932,14.17,53.27935,13.505,28.90508,12.987,94.25959,13.7483,12.65008,12.09553,11.87186,11.6833,3232847997365657233,12.04531,37.28453
1237661383843446850,138.7034,33.02092,0.006068233,17.9973111152649,16.213,74.31629,14.896,0.0,14.533,0.0,16.83794,15.89005,15.53765,15.37441,15.25722,3798823806786611202,15.83921,12.34363
1237674462028234968,144.0358,6.257063,0.008004412,19.148754755655933,16.276,39.0625,15.876,20.4746,15.188,26.03082,18.07719,16.91035,16.4204,16.1677,15.987,2863271352745334448,16.40009,8.550608
1237662224599613583,171.027,38.85641,0.006603725,21.3056526184082,14.667,287.2738,14.107,182.615,14.1,126.2467,17.51585,15.76466,15.0199,14.64287,14.33041,6374645344026757114,15.255,12.79259
1237678617435439176,40.27148,0.9314415,0.008960938,18.9952278137207,15.776,45.65376,15.327,35.85643,15.022,33.80205,17.25619,16.05712,15.54463,15.2992,15.17902,6380908155816118198,15.4674,11.17041
1237667107962421315,124.0147,16.901,0.00950086,18.441184997558565,16.79,35.85643,16.068,25.25189,15.603,0.0,17.52678,16.90662,16.65774,16.66873,16.62371,3720362656829280341,16.90639,6.039704
1237667735570677784,155.8141,20.17793,0.003813421,20.0853595733643,16.426,61.03515,15.932,31.21001,14.921,0.0,18.19653,17.04388,16.34961,16.10441,15.84694,6382632192195954486,16.29316,11.30196
1237654670810546312,152.8245,0.4423973,0.0120204,15.93982887268065,15.344,58.27167,14.68,32.65306,14.478,45.65376,15.1569,13.96147,13.3715,13.05177,12.87178,2412137333822332310,13.36742,33.52505
1237662525766828100,187.1802,14.99951,0.005566211,16.58373336791992,13.474,355.9986,12.549,318.8775,12.71,145.159,14.95305,13.24557,12.46424,12.07808,11.80205,3063294508070343639,12.41817,33.24531
1237655107306192943,193.7074,58.88232,0.00856049,17.2871710459391,15.315,74.31629,14.597,45.65376,14.517,48.22532,15.60909,14.49583,14.06016,13.83869,13.63262,2853560466046720915,14.29984,26.70207
1237658423015768201,157.3145,6.128129,0.01188369,17.1203079223633,15.687,26.5703,13.748,0.0,13.472,0.0,16.61154,14.9921,14.30825,13.96833,13.70606,2931916062690645334,14.42137,31.74895
1237658311865729093,177.5995,59.61937,0.01129551,18.48744773864745,16.143,71.81844,14.753,0.0,14.439,0.0,17.23446,16.08484,15.55273,15.31308,15.07683,3815747489560009287,15.54917,16.08111
1237674650458193981,163.2027,0.0344822,0.006033491,16.9793734550476,15.62,54.06574,15.124,28.59676,14.592,44.44444,16.25669,15.51025,15.17099,15.13455,15.00309,2412770652519932263,15.06098,11.86386
1237667323254931594,179.6903,27.45244,0.01150397,14.8752346038818,14.132,307.787,13.464,210.0399,13.164,369.8225,14.68566,13.58482,12.953,12.65724,12.32907,6374856462072545364,12.85232,37.0296
1237665226766483526,179.3816,32.33945,0.01087709,14.352819442749,15.264,92.45562,14.617,65.03642,14.333,71.81844,15.296,14.68554,14.55356,14.53994,14.38786,6374856439523967211,14.46249,15.68174
1237667254550724650,179.857,30.21457,0.01131758,18.6184679667155,16.046,99.99999,15.538,64.0,15.317,40.5696,17.26313,16.15123,15.71262,15.52024,15.36274,3056328002396754268,16.029,11.03226
1237659324414230579,236.1903,46.07817,0.009001798,16.1945114135742,16.446,30.8642,14.765,0.0,14.404,0.0,16.29142,15.01508,14.6474,14.44194,14.17763,6374961994787718184,14.68112,23.27995
1237657590858776636,179.1172,55.12524,0.003713523,13.7971315383911,12.721,251.9526,12.253,145.159,11.978,160.2307,13.49448,12.07865,11.43011,11.11884,10.93663,3229048085180055896,11.40394,38.54189
1237667730735431945,131.6971,13.7068,0.007142708,18.04074478149417,16.012,40.5696,15.435,26.84636,14.974,51.75716,17.0876,15.99492,15.52583,15.29135,15.13166,3797064587980839359,15.47008,11.61876
1237667539083002063,154.4154,22.81003,0.003920351,17.7221031188965,14.238,222.7667,13.622,156.25,13.376,152.4158,16.54287,15.20348,14.53598,14.18788,13.90547,3227711079040690484,14.47651,13.16638
1237662224076046407,209.5591,36.65014,0.0123483,16.5365104675293,16.292,70.61648,15.055,0.0,14.767,0.0,16.47376,14.91322,14.46143,14.15091,14.32245,6374750939018954080,14.95866,30.26304
1237661974937010350,186.023,7.04128,0.004127328,16.44363594055177,15.806,41.09138,15.215,32.65306,14.661,42.71861,15.35862,14.03548,13.47421,13.16778,13.06453,3084581053184090351,13.4599,36.25559
1237658803112902659,189.6553,55.92572,0.0106726,16.7626361846924,15.207,0.0,14.622,0.0,14.98,52.50998,16.53358,15.77498,15.55802,15.44497,15.35853,6374399068456619423,15.51436,8.966926
1237662236393865225,187.6694,9.015676,0.002947095,17.670475482940674,12.558,141.7234,11.995,59.1716,11.417,244.1406,14.66516,12.86085,12.07753,11.67895,11.39721,3084440315695735802,12.09092,32.21206
1237661064951758988,146.3442,9.767496,0.01104124,16.6884937286377,16.216,19.92985,14.269,0.0,14.086,0.0,16.26753,15.61612,14.49078,14.32393,14.33252,3055589130582893948,14.42539,33.74998
1237659150460715080,227.7541,52.55802,0.01183389,17.511031468709298,15.684,113.1734,15.378,34.60207,14.34,0.0,16.69109,15.79069,15.48103,15.33256,15.23236,3762830193938406807,15.45401,11.17159
1237651752405565444,193.3385,1.269122,0.00375467,15.45890736579895,14.613,32.28306,13.98,18.74028,13.593,38.10395,14.23259,12.70809,11.96197,11.52125,11.29703,2413896552426774564,11.86439,63.32494
1237660764300181731,128.8076,28.75333,0.006847705,17.925139109293635,16.698,38.57876,14.848,0.0,14.662,0.0,16.936,15.84134,15.3649,15.14171,14.94759,3715647950969374468,15.42534,18.42281
1237671123764379705,143.6422,13.00574,0.01018223,18.5452823638916,16.242,42.16563,15.47,39.5554,14.838,57.3921,17.64844,16.46908,15.90725,15.60635,15.55132,6377741578434251051,15.8952,9.751522
1237661972262944906,193.3584,8.035551,0.009646158,19.1998176574707,16.232,28.59676,15.964,15.6228,15.195,21.042,18.03434,16.85282,16.36817,16.12735,15.97771,3230596197551973097,16.28361,8.294333
1237670955180359821,30.81928,-9.890661,0.01296507,17.6419849395752,15.428,96.11687,14.778,74.31629,14.639,52.50998,16.75773,15.66142,15.21924,14.99364,14.81995,3209978155507916802,15.18136,13.27327
1237654606410547205,185.4041,5.765759,0.008088412,18.391291141510024,14.034,118.1474,13.471,110.8033,13.153,98.0296,15.50354,13.92222,13.22945,12.85677,12.62657,3124902343595791189,13.36302,32.00474
1237661949712728138,173.3811,12.13732,0.01071643,18.46694707870485,16.642,55.69168,15.362,0.0,15.137,0.0,17.61054,16.13895,15.60743,15.36844,15.35153,3813354952459290943,15.64707,16.47779
1237663783678771206,41.64141,-0.24716,0.009140697,14.9981756210327,14.274,46.91312,13.576,61.03515,13.104,85.73388,14.77151,13.00725,12.2051,11.8132,11.59209,6380908179438437473,12.11294,51.45127
1237665025974861856,173.9582,35.33525,0.005374474,17.2481784820557,13.026,816.3265,12.295,657.4622,11.997,976.5624,15.22503,13.89808,13.25711,12.96527,12.71628,3116211803691949129,13.38785,19.09701
1237665532258287699,236.5138,18.338,0.006893668,19.054570198059075,16.361,57.3921,15.97,27.99474,14.824,0.0,18.01576,16.99852,16.60649,16.42215,16.2872,3052211430862368703,16.52154,7.307582
1237659131671478415,215.4048,50.39031,0.007702279,17.8125095367432,14.521,104.1233,13.518,132.1179,13.082,198.3733,16.37742,14.96691,14.25256,13.89643,13.58727,6374610218712563877,14.21832,17.48277
